ip_address,hostname,fqdn,region,status,vendor,model,role,missing_in_inventory,missing_in_ipam
10.30.44.197,SEAWAED19,SEAWAED19.west.lightspeed.net,west,active,Cisco,ISR4431,edge,0,0
10.60.94.48,PHLPASW51,PHLPASW51.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.40.31.223,BNATNDS74,BNATNDS74.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist,1,0
10.70.17.50,BOIIDED70,BOIIDED70.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,0,0
10.60.84.113,BOSMAAG51,BOSMAAG51.northeast.lightspeed.net,northeast,down,Arista,7280R,agg,0,0
10.30.3.91,LAXCAAG29,LAXCAAG29.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,1
10.60.219.191,BOSMADS87,BOSMADS87.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,1,0
10.20.216.240,CLTNCDS02,CLTNCDS02.east.lightspeed.net,east,active,Juniper,QFX5120,dist,1,0
10.10.165.91,AUSTXDS23,AUSTXDS23.central.lightspeed.net,central,down,Juniper,QFX5120,dist,1,0
10.60.170.176,PHLPADS18,PHLPADS18.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,1,0
10.50.31.142,ELPTXAG06,ELPTXAG06.southwest.lightspeed.net,southwest,active,Arista,7280R,agg,0,0
10.30.179.160,LAXCART40,LAXCART40.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,1
10.70.255.210,GEGWAAG86,GEGWAAG86.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0
10.70.35.231,PORORED76,PORORED76.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,0,0
10.20.252.100,PITPADS47,PITPADS47.east.lightspeed.net,east,active,ADVA,FSP150,dist,1,0
10.10.3.45,OKCOKSW14,OKCOKSW14.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.50.29.55,PHXAZED07,PHXAZED07.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge,0,0
10.20.157.144,PITPAAG43,PITPAAG43.east.lightspeed.net,east,degraded,ADVA,FSP3000,agg,0,0
10.50.30.55,PHXAZSW44,PHXAZSW44.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.20.177.116,PITPASW45,PITPASW45.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.70.168.224,BOIIDDS92,BOIIDDS92.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,1,0
10.20.190.174,CLTNCCO26,CLTNCCO26.east.lightspeed.net,east,active,Nokia,7750 SR-1,core,0,0
10.20.255.109,PITPAED17,PITPAED17.east.lightspeed.net,east,active,RAD,ETX-2,edge,0,1
10.70.50.131,PORORED32,PORORED32.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,0,0
10.20.44.209,PITPADS45,PITPADS45.east.lightspeed.net,east,active,Juniper,QFX5120,dist,1,0
10.60.181.108,BOSMADS01,BOSMADS01.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,1,0
10.60.116.41,BOSMAAG28,BOSMAAG28.northeast.lightspeed.net,northeast,down,Arista,7280R,agg,0,0
10.20.75.210,ATLGART50,ATLGART50.east.lightspeed.net,east,active,Arista,7050X3,rtr,0,0
10.70.35.223,BOIIDDS28,BOIIDDS28.northwest.lightspeed.net,northwest,down,ADVA,FSP150,dist,1,0
10.20.101.244,ATLGAED22,ATLGAED22.east.lightspeed.net,east,active,Cisco,ISR4431,edge,0,0
10.30.237.213,SFOCAED62,SFOCAED62.west.lightspeed.net,west,active,Cisco,ISR4431,edge,0,0
10.60.16.22,PHLPART88,PHLPART88.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.60.255.94,PHLPADS43,PHLPADS43.northeast.lightspeed.net,northeast,retired,ADVA,FSP150,dist,1,0
10.70.5.151,GEGWAED59,GEGWAED59.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,0,0
10.30.145.168,LAXCASW95,LAXCASW95.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,1,0
10.60.97.15,NYCNYED78,NYCNYED78.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge,0,0
10.40.90.89,MIAFLED67,MIAFLED67.southeast.lightspeed.net,southeast,degraded,Cisco,ISR4431,edge,0,0
10.30.66.231,SFOCAED57,SFOCAED57.west.lightspeed.net,west,active,Juniper,SRX345,edge,0,0
10.70.208.222,PORORDS22,PORORDS22.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,1,0
10.20.12.111,CLTNCED88,CLTNCED88.east.lightspeed.net,east,active,Cisco,ISR4431,edge,0,0
10.10.128.103,AUSTXRT64,AUSTXRT64.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0
10.60.85.80,NYCNYDS57,NYCNYDS57.northeast.lightspeed.net,northeast,down,Juniper,QFX5120,dist,1,0
10.70.245.90,GEGWART12,GEGWART12.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.70.51.185,BOIIDSW94,BOIIDSW94.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.70.240.145,BOIIDRT59,BOIIDRT59.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.70.175.149,GEGWAED22,GEGWAED22.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,0,0
10.60.1.41,NYCNYCO12,NYCNYCO12.northeast.lightspeed.net,northeast,active,Juniper,MX204,core,0,0
10.60.238.8,BOSMAED62,BOSMAED62.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,0
10.60.89.30,PHLPART47,PHLPART47.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.70.79.169,GEGWAAG97,GEGWAAG97.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0
10.50.145.186,ELPTXED15,ELPTXED15.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,0,0
10.60.70.193,BOSMAAG42,BOSMAAG42.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0
10.30.193.3,LAXCAED09,LAXCAED09.west.lightspeed.net,west,active,RAD,ETX-2,edge,0,1
10.50.120.165,ABQNMDS46,ABQNMDS46.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist,1,0
10.70.185.194,GEGWACO60,GEGWACO60.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1,core,0,0
10.50.135.68,ABQNMED76,ABQNMED76.southwest.lightspeed.net,southwest,degraded,Cisco,ISR4431,edge,0,0
10.60.89.108,BOSMASW51,BOSMASW51.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.30.186.132,SEAWADS69,SEAWADS69.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,1
10.60.171.246,BOSMASW94,BOSMASW94.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.60.86.106,NYCNYED12,NYCNYED12.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,0
10.40.82.43,MIAFLAG52,MIAFLAG52.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0
10.10.56.68,AUSTXED15,AUSTXED15.central.lightspeed.net,central,active,Cisco,ISR4431,edge,0,0
10.40.132.182,JAXFLAG30,JAXFLAG30.southeast.lightspeed.net,southeast,down,Arista,7280R,agg,0,0
10.60.87.212,PHLPADS32,PHLPADS32.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,0,0
10.70.212.220,PORORED47,PORORED47.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,0,0
10.70.5.134,GEGWADS79,GEGWADS79.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,1,0
10.70.138.45,BOIIDSW53,BOIIDSW53.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.30.111.153,SEAWADS68,SEAWADS68.west.lightspeed.net,west,active,ADVA,FSP150,dist,1,0
10.70.70.65,GEGWASW48,GEGWASW48.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.60.184.249,PHLPASW94,PHLPASW94.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.10.21.147,DALTXDS83,DALTXDS83.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.30.57.161,LAXCADS89,LAXCADS89.west.lightspeed.net,west,degraded,ADVA,FSP150,dist,1,1
10.70.236.83,GEGWAED77,GEGWAED77.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,edge,0,0
10.50.23.79,PHXAZSW50,PHXAZSW50.southwest.lightspeed.net,southwest,degraded,Cisco,Catalyst9300,sw,0,0
10.70.228.179,BOIIDAG35,BOIIDAG35.northwest.lightspeed.net,northwest,degraded,Arista,7280R,agg,0,0
10.60.12.81,NYCNYSW28,NYCNYSW28.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.60.161.140,BOSMAAG30,BOSMAAG30.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0
10.60.209.170,BOSMAAG66,BOSMAAG66.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0
10.40.88.101,BNATNED82,BNATNED82.southeast.lightspeed.net,southeast,degraded,Juniper,SRX345,edge,0,0
10.20.48.158,PITPAED24,PITPAED24.east.lightspeed.net,east,active,Cisco,ISR4431,edge,0,0
10.50.161.16,PHXAZED92,PHXAZED92.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge,0,0
10.30.208.248,LAXCADS69,LAXCADS69.west.lightspeed.net,west,active,Juniper,QFX5120,dist,1,0
10.10.46.120,AUSTXAG46,AUSTXAG46.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.10.58.33,AUSTXDS98,AUSTXDS98.central.lightspeed.net,central,down,Juniper,QFX5120,dist,1,0
10.60.219.65,BOSMASW06,BOSMASW06.northeast.lightspeed.net,northeast,down,Cisco,Catalyst9300,sw,0,0
10.60.235.80,PHLPAAG97,PHLPAAG97.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0
10.70.157.30,PORORED69,PORORED69.northwest.lightspeed.net,northwest,down,Juniper,SRX345,edge,0,0
10.70.127.253,PORORSW88,PORORSW88.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.10.192.76,DALTXSW14,DALTXSW14.central.lightspeed.net,central,degraded,Cisco,Catalyst9300,sw,0,0
10.20.1.13,CLTNCED29,CLTNCED29.east.lightspeed.net,east,active,Cisco,ISR4431,edge,0,0
10.70.76.87,BOIIDDS85,BOIIDDS85.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,1,0
10.60.211.28,BOSMADS27,BOSMADS27.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,1,0
10.60.184.236,NYCNYDS22,NYCNYDS22.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,1,0
10.10.151.92,OKCOKDS55,OKCOKDS55.central.lightspeed.net,central,active,Juniper,QFX5120,dist,1,0
10.30.167.116,LAXCAAG43,LAXCAAG43.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0
10.10.151.20,AUSTXED40,AUSTXED40.central.lightspeed.net,central,down,RAD,ETX-2,edge,0,0
10.10.169.18,AUSTXDS57,AUSTXDS57.central.lightspeed.net,central,retired,ADVA,FSP150,dist,0,0
10.20.138.113,PITPASW76,PITPASW76.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0
10.60.255.109,NYCNYED39,NYCNYED39.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,0
10.70.218.237,GEGWAAG29,GEGWAAG29.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0
10.70.105.226,GEGWART02,GEGWART02.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.30.12.216,SFOCAAG83,SFOCAAG83.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,1
10.60.186.186,PHLPACO37,PHLPACO37.northeast.lightspeed.net,northeast,down,Cisco,NCS540,core,0,0
10.30.76.243,LAXCAED33,LAXCAED33.west.lightspeed.net,west,active,RAD,ETX-2,edge,0,0
10.60.203.11,NYCNYED20,NYCNYED20.northeast.lightspeed.net,northeast,retired,RAD,ETX-2,edge,0,0
10.10.120.218,OKCOKSW29,OKCOKSW29.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.60.90.156,PHLPASW80,PHLPASW80.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,1,0
10.30.177.211,LAXCAED41,LAXCAED41.west.lightspeed.net,west,active,RAD,ETX-2,edge,0,1
10.60.34.117,PHLPADS44,PHLPADS44.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,1,0
10.70.64.253,GEGWAAG95,GEGWAAG95.northwest.lightspeed.net,northwest,degraded,Arista,7280R,agg,0,0
10.30.95.42,SFOCASW53,SFOCASW53.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.30.63.234,SEAWAED26,SEAWAED26.west.lightspeed.net,west,degraded,Cisco,ISR4431,edge,0,1
10.70.224.190,BOIIDRT95,BOIIDRT95.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.30.114.246,SEAWAED27,SEAWAED27.west.lightspeed.net,west,active,RAD,ETX-2,edge,1,1
10.20.219.115,ATLGAAG25,ATLGAAG25.east.lightspeed.net,east,active,Arista,7280R,agg,0,0
10.70.0.154,BOIIDED16,BOIIDED16.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge,0,0
10.30.105.229,LAXCASW15,LAXCASW15.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.70.22.198,GEGWART46,GEGWART46.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.60.22.126,NYCNYCO07,NYCNYCO07.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1,core,0,0
10.70.67.250,GEGWADS44,GEGWADS44.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150,dist,1,0
10.70.253.190,PORORDS23,PORORDS23.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,1,0
10.10.183.170,AUSTXDS02,AUSTXDS02.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.50.41.216,PHXAZED75,PHXAZED75.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge,0,0
10.60.218.109,NYCNYSW91,NYCNYSW91.northeast.lightspeed.net,northeast,down,Cisco,Catalyst9300,sw,0,0
10.10.54.125,OKCOKDS20,OKCOKDS20.central.lightspeed.net,central,degraded,Juniper,QFX5120,dist,1,0
10.30.68.100,SFOCASW84,SFOCASW84.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,0
10.60.167.227,BOSMASW92,BOSMASW92.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw,0,0
10.60.48.35,PHLPASW16,PHLPASW16.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.50.108.165,ELPTXSW63,ELPTXSW63.southwest.lightspeed.net,southwest,down,Cisco,Catalyst9300,sw,0,0
10.30.65.184,SFOCAED21,SFOCAED21.west.lightspeed.net,west,degraded,Cisco,ISR4431,edge,0,0
10.60.114.40,PHLPADS11,PHLPADS11.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,1,0
10.20.59.123,CLTNCDS90,CLTNCDS90.east.lightspeed.net,east,active,Juniper,QFX5120,dist,1,0
10.30.134.24,LAXCADS08,LAXCADS08.west.lightspeed.net,west,active,ADVA,FSP150,dist,1,1
10.10.88.178,AUSTXED11,AUSTXED11.central.lightspeed.net,central,active,Cisco,ISR4431,edge,0,0
10.70.147.33,GEGWART65,GEGWART65.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.30.50.165,LAXCAED28,LAXCAED28.west.lightspeed.net,west,retired,RAD,ETX-2,edge,0,0
10.10.83.134,AUSTXAG81,AUSTXAG81.central.lightspeed.net,central,active,Arista,7280R,agg,0,0
10.10.111.167,AUSTXSW03,AUSTXSW03.central.lightspeed.net,central,down,Cisco,Catalyst9300,sw,0,0
10.60.72.166,NYCNYDS31,NYCNYDS31.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist,1,0
10.60.38.57,NYCNYAG69,NYCNYAG69.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0
10.60.67.252,BOSMADS62,BOSMADS62.northeast.lightspeed.net,northeast,down,ADVA,FSP150,dist,1,0
10.30.207.114,LAXCACO56,LAXCACO56.west.lightspeed.net,west,active,Cisco,NCS540,core,0,1
10.70.251.157,BOIIDRT79,BOIIDRT79.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0
10.20.123.6,PITPAAG24,PITPAAG24.east.lightspeed.net,east,down,Arista,7280R,agg,0,0
10.70.80.113,PORORSW48,PORORSW48.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,0,0
10.60.215.254,PHLPADS52,PHLPADS52.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,1,0
10.20.161.1,ATLGAED89,ATLGAED89.east.lightspeed.net,east,active,Juniper,SRX345,edge,0,0
10.70.86.52,BOIIDCO14,BOIIDCO14.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core,0,0
10.50.245.181,PHXAZDS71,PHXAZDS71.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist,1,0
10.10.104.4,OKCOKED06,OKCOKED06.central.lightspeed.net,central,active,Cisco,ISR4431,edge,0,0
10.30.152.203,SEAWAAG66,SEAWAAG66.west.lightspeed.net,west,active,Arista,7280R,agg,0,0
10.50.66.227,PHXAZRT59,PHXAZRT59.southwest.lightspeed.net,southwest,degraded,Arista,7050X3,rtr,0,0
10.10.34.167,DALTXED14,DALTXED14.central.lightspeed.net,central,active,Cisco,ISR4431,edge,0,0
10.50.156.104,ABQNMAG55,ABQNMAG55.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg,0,0
10.70.226.0,PORORED01,PORORED01.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,0,0
10.60.134.112,PHLPART31,PHLPART31.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.30.55.25,SEAWAED40,SEAWAED40.west.lightspeed.net,west,active,Juniper,SRX345,edge,1,1
10.30.164.55,SEAWART92,SEAWART92.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0
10.60.22.5,BOSMASW31,BOSMASW31.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.70.183.227,BOIIDED71,BOIIDED71.northwest.lightspeed.net,northwest,down,RAD,ETX-2,edge,0,0
10.60.171.161,NYCNYDS85,NYCNYDS85.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,1,0
10.30.91.37,SEAWASW22,SEAWASW22.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,1
10.70.100.223,BOIIDED51,BOIIDED51.northwest.lightspeed.net,northwest,retired,Cisco,ISR4431,edge,0,0
10.30.146.61,SFOCADS52,SFOCADS52.west.lightspeed.net,west,active,Juniper,QFX5120,dist,1,1
10.20.21.205,CLTNCAG67,CLTNCAG67.east.lightspeed.net,east,active,ADVA,FSP3000,agg,0,0
10.10.244.156,OKCOKDS29,OKCOKDS29.central.lightspeed.net,central,down,Juniper,QFX5120,dist,1,0
10.60.175.73,PHLPAED22,PHLPAED22.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge,0,0
10.70.36.62,GEGWART18,GEGWART18.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.10.81.33,OKCOKDS95,OKCOKDS95.central.lightspeed.net,central,active,Juniper,QFX5120,dist,1,0
10.70.233.95,BOIIDAG31,BOIIDAG31.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0
10.10.60.38,OKCOKDS86,OKCOKDS86.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.70.37.147,BOIIDAG54,BOIIDAG54.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0
10.10.94.248,DALTXED93,DALTXED93.central.lightspeed.net,central,degraded,Cisco,ISR4431,edge,0,0
10.60.145.207,BOSMAED26,BOSMAED26.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,0
10.60.229.62,BOSMADS45,BOSMADS45.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,1,0
10.40.2.33,JAXFLDS22,JAXFLDS22.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,1,0
10.60.140.232,NYCNYCO03,NYCNYCO03.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,0
10.60.223.86,BOSMAED78,BOSMAED78.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,0
10.70.28.213,PORORDS58,PORORDS58.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,1,0
10.60.113.109,PHLPAED78,PHLPAED78.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431,edge,0,0
10.30.95.55,LAXCAAG22,LAXCAAG22.west.lightspeed.net,west,down,ADVA,FSP3000,agg,1,1
10.10.209.52,DALTXSW38,DALTXSW38.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.70.129.155,BOIIDCO30,BOIIDCO30.northwest.lightspeed.net,northwest,retired,Cisco,NCS540,core,0,0
10.70.94.191,BOIIDDS76,BOIIDDS76.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150,dist,1,0
10.50.153.48,ELPTXSW02,ELPTXSW02.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.30.193.165,SFOCASW03,SFOCASW03.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,0
10.30.94.165,SFOCADS18,SFOCADS18.west.lightspeed.net,west,active,Juniper,QFX5120,dist,1,1
10.60.129.203,BOSMASW11,BOSMASW11.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.70.224.226,GEGWACO31,GEGWACO31.northwest.lightspeed.net,northwest,degraded,Cisco,NCS540,core,0,0
10.70.89.200,GEGWAED75,GEGWAED75.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,0,0
10.30.216.50,LAXCACO93,LAXCACO93.west.lightspeed.net,west,active,Cisco,NCS540,core,0,0
10.30.33.230,LAXCADS07,LAXCADS07.west.lightspeed.net,west,active,Juniper,QFX5120,dist,1,0
10.30.117.32,SFOCART52,SFOCART52.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,1
10.20.91.212,PITPAED90,PITPAED90.east.lightspeed.net,east,active,Juniper,SRX345,edge,0,0
10.20.244.72,ATLGACO54,ATLGACO54.east.lightspeed.net,east,active,Cisco,NCS540,core,0,0
10.60.28.199,PHLPAED06,PHLPAED06.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge,0,0
10.60.103.97,NYCNYED54,NYCNYED54.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,edge,0,0
10.60.202.81,NYCNYED28,NYCNYED28.northeast.lightspeed.net,northeast,degraded,Juniper,SRX345,edge,0,0
10.70.130.106,GEGWASW68,GEGWASW68.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.60.193.229,BOSMART70,BOSMART70.northeast.lightspeed.net,northeast,down,Arista,7050X3,rtr,0,0
10.10.242.247,OKCOKAG44,OKCOKAG44.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.10.224.246,AUSTXED67,AUSTXED67.central.lightspeed.net,central,down,Juniper,SRX345,edge,0,0
10.20.131.68,PITPAED15,PITPAED15.east.lightspeed.net,east,active,Cisco,ISR4431,edge,0,0
10.10.240.234,DALTXRT26,DALTXRT26.central.lightspeed.net,central,degraded,Arista,7050X3,rtr,0,0
10.10.170.61,AUSTXDS25,AUSTXDS25.central.lightspeed.net,central,active,ADVA,FSP150,dist,1,0
10.60.230.0,PHLPASW85,PHLPASW85.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0
10.60.118.73,PHLPAED07,PHLPAED07.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,0
10.50.227.255,PHXAZSW20,PHXAZSW20.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.30.165.209,SEAWASW17,SEAWASW17.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0
10.30.156.172,SFOCASW70,SFOCASW70.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw,0,1
10.30.227.170,SEAWAED29,SEAWAED29.west.lightspeed.net,west,active,Juniper,SRX345,edge,0,0
10.10.120.230,AUSTXDS36,AUSTXDS36.central.lightspeed.net,central,active,Juniper,QFX5120,dist,1,0
10.50.238.53,PHXAZSW68,PHXAZSW68.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.60.128.180,BOSMASW97,BOSMASW97.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw,0,0
10.30.158.78,SEAWAAG83,SEAWAAG83.west.lightspeed.net,west,active,Arista,7280R,agg,0,0
10.60.187.157,NYCNYDS81,NYCNYDS81.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,0,0
10.70.16.23,BOIIDRT84,BOIIDRT84.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0
10.60.220.142,BOSMASW89,BOSMASW89.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw,0,0
10.60.185.71,PHLPADS77,PHLPADS77.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,1,0
10.50.59.165,PHXAZDS11,PHXAZDS11.southwest.lightspeed.net,southwest,degraded,Juniper,QFX5120,dist,1,0
10.10.250.144,DALTXAG91,DALTXAG91.central.lightspeed.net,central,active,ADVA,FSP3000,agg,0,0
10.10.233.65,DALTXSW42,DALTXSW42.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0
10.50.55.123,ABQNMSW82,ABQNMSW82.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0
10.50.86.116,ELPTXDS91,ELPTXDS91.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist,1,0
10.70.16.66,PORORDS86,PORORDS86.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,1,0
10.60.219.102,NYCNYRT73,NYCNYRT73.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0
10.30.38.83,LAXCAED65,LAXCAED65.west.lightspeed.net,west,active,Cisco,ISR4431,edge,0,1
10.30.238.22,LAXCADS26,LAXCADS26.west.lightspeed.net,west,down,Juniper,QFX5120,dist,1,0
10.60.207.29,NYCNYED73,NYCNYED73.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,0
10.10.92.62,DALTXRT51,DALTXRT51.central.lightspeed.net,central,retired,Arista,7050X3,rtr,0,0
10.70.14.213,GEGWADS21,GEGWADS21.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0
10.60.173.65,BOSMACO83,BOSMACO83.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,0
10.70.224.28,GEGWASW33,GEGWASW33.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0
10.70.111.138,GEGWADS76,GEGWADS76.northwest.lightspeed.net,northwest,retired,ADVA,FSP150,dist,1,0
10.20.10.123,CLTNCAG41,CLTNCAG41.east.lightspeed.net,east,down,ADVA,FSP3000,agg,0,0
10.60.89.52,BOSMAED55,BOSMAED55.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge,0,0
